,algo,mean_test_score,std_test_score,params
42,decisiontree,0.669395775824888,0.08309456306387052,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 100}"
43,decisiontree,0.6715805026295937,0.06305426809760971,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 200}"
44,decisiontree,0.6949854829649117,0.04989311363579766,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 500}"
45,decisiontree,0.6685366718345386,0.05625004536333758,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 1}"
46,decisiontree,0.6586325533625936,0.059541206525460785,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 2}"
47,decisiontree,0.6447321434540562,0.06136468013087774,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5}"
48,decisiontree,0.6799584664120775,0.06491215018424545,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10}"
49,decisiontree,0.6660820747159336,0.059154090771495,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15}"
50,decisiontree,0.6614698296986783,0.05424979761648867,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20}"
51,decisiontree,0.68308042765079,0.04978996642061317,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 100}"
52,decisiontree,0.6716179759253963,0.06235923384296512,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 200}"
53,decisiontree,0.668932815367223,0.055744023071794206,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 500}"
54,decisiontree,0.6562883539831473,0.0660473975738476,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'log2', 'min_samples_leaf': 1}"
55,decisiontree,0.643026109481504,0.06490109870731314,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'log2', 'min_samples_leaf': 2}"
56,decisiontree,0.6429750487996427,0.06273886426682836,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'log2', 'min_samples_leaf': 5}"
57,decisiontree,0.6607788060023867,0.056623321220309386,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'log2', 'min_samples_leaf': 10}"
58,decisiontree,0.6511306709479313,0.05439127530109886,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'log2', 'min_samples_leaf': 15}"
59,decisiontree,0.6485126122264803,0.06935752690339828,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'log2', 'min_samples_leaf': 20}"
